raw_mean,raw_std,rms,D1_mean,D1_std,D2_mean,D2_std,edl_mean,edl_std,phasic_mean,phasic_std,scr_count,sum_rize_time,scr_amp_mean,scr_amp_max,scr_amp_min,importance,filename,arousal,valence,arousal_label
4.5671955833333335,0.1327411998498945,4.569108106330958,0.0036795966386554586,0.003186929485850836,2.1703389830508774e-05,0.005253637158188948,4.564725435749761,0.1334961116385634,0.00247014758357261,0.0029780660630272945,16,24.5,0.030215733333333362,0.06529600000000002,0.007681999999999967,0,data_44_E4,-2,-1,0
0.7749346916666667,0.04598497401641852,0.7762865272362444,-0.0005271932773109236,0.005697633316692112,-0.00040145762711864475,0.006734912751602188,0.7649272292206583,0.04141712024707017,0.010007462446008676,0.008471100964677293,2,1.75,0.01472399999999996,0.0230459999999999,0.006402000000000019,0,data_45_E4,-2,1,0
0.23484438333333332,0.009767853188856169,0.23504574075663087,-1.0764705882352979e-05,0.0062489700611799565,2.3521674250532977e-19,0.009016061815818847,0.22437245801970132,0.008083084848432686,0.010471925313632037,0.012211452515499448,8,3.0,0.012323,0.043530999999999986,0.0012800000000000034,619,data_46_E4,-1,-1,0
0.21801869166666663,0.004709810038803121,0.21806913439104197,-5.378991596638647e-05,0.0026586277965475794,0.0,0.00455064949248114,0.21699683210131313,0.0028606659618983757,0.0010218595653535606,0.0015732563102928239,32,14.5,0.003717129032258071,0.007682000000000022,0.0012800000000000034,412,data_47_E4,-2,-1,0
0.2805306249999999,0.002924358787901741,0.28054573989207476,-3.227731092436961e-05,0.002365879927051791,-1.0855932203389632e-05,0.003916817499060604,0.280214539576413,0.002330486151366999,0.00031608542358710346,0.0004909821744705084,33,13.5,0.0032202424242424184,0.008962000000000026,0.0012800000000000034,0,data_48_E4,0,1,0
0.219403325,0.006395960819881074,0.21949575493216647,0.0001506134453781512,0.0016173670176086216,-1.0847457627118672e-05,0.00254650975025738,0.21778031024190836,0.0028880453052110367,0.0016230147580916685,0.003526585591894303,27,13.75,0.0028066153846153905,0.021764000000000006,0.0012800000000000034,851,data_56_E4,0,-1,0
0.4484082083333334,0.009181570036458024,0.4485014158492795,0.0001721344537815126,0.004368408485207557,-1.0847457627118672e-05,0.006066388098179054,0.4427123403664987,0.002663386905510705,0.005695867966835272,0.009037450220700138,4,4.0,0.01856374999999999,0.023044999999999982,0.010241999999999973,0,data_57_E4,-1,1,0
2.570012033333333,0.18793382597243513,2.57681715463054,0.002621907563025213,0.03624665752912611,-2.1694915254236403e-05,0.019097788780361183,2.349125112665581,0.0372187833277328,0.22088692066775267,0.19016023277608415,6,6.0,0.1595428333333333,0.7024849999999998,0.0038409999999999833,145,data_58_E4,-2,0,0
0.6666057583333334,0.046883965232790516,0.668238749016753,0.0006562689075630247,0.011232769429783079,-5.4245762711865264e-05,0.014073774661748818,0.6352857106337687,0.010112974316653898,0.03132004769956504,0.0518902753112092,4,3.5,0.05121025000000001,0.161312,0.005121000000000042,215,data_59_E4,1,1,1
0.3972088416666667,0.008000362163016477,0.39728873166916234,0.00021516806722689065,0.0021430643722756965,1.0847457627118672e-05,0.0034242792906380537,0.3959777870006693,0.006567499417576758,0.0012310546659967023,0.0020644634892887496,24,16.25,0.00378513043478261,0.023045000000000038,0.0012800000000000034,1426,data_60_E4,2,4,1
1.5953618416666668,0.052636885035290765,1.5962227159239795,-0.00043031092436974795,0.01778113624028924,-6.509322033898346e-05,0.024674130333045014,1.5083566732804556,0.09302464566367173,0.08700516838621089,0.06769083832629742,8,8.5,0.04144575,0.1894659999999999,0.008960999999999997,86,data_61_E4,-3,4,0
0.49446747499999993,0.005865980729199177,0.4945019785754569,-3.227731092436961e-05,0.002071380219966217,1.0847457627118672e-05,0.0033994255287106852,0.491605630601133,0.004605083960984522,0.002861844398867122,0.003083135964925505,27,14.75,0.0033481923076923094,0.011522000000000032,0.0012800000000000034,3043,data_62_E4,-1,-2,0
